"id","user_id","alias2","comment","name","fullname","username"
144,436,"jerrys-pizza-02224","De 10 Ani garantia calitatii in livrari de pizza. Pizza tip ""New York style"" (blat cu margine pufoasa si crocanta) se prepara doar la comanda folosind o tehnica manuala speciala de intindere pe malai. Ingredientele sunt proaspete si atent selectionate. Poti alege din lista de pizze speciale sau iti poti alcatui pizza pe gustul tau alegand din cele 14 toppinguri savuroase.

","Jerry&#039;s Pizza","0","Bombonik De Menta"
145,438,"trenta-pizza-sectorul-2","Pizza Trenta este o mancare delicioasa, ingredientele sunt intotdeauna proaspete, este calda, cred este cea mai buna pizzerie.","Trenta Pizza","0","Gurmand"
146,439,"happy-time-sectorul-2","Mancare foarte buna. Nu am incercat din toate preparatele dar pizza si meniurile sunt absolut fabuloase. A, si deserturile. Pizza am incercat mai multe sortimente si nu am ce sa reprosez. Este una dintre cele mai bune pizzerii din Bucuresti. Cat despre meniuri, am incercat Meniul Corsar si nu pot decat sa spun ca frageditatea pieptului de pui amestecat cu aromatul bacon impreuna cu patrunjel ceapa si cascaval afumat satura omul si-i duc papilele gustative in al noualea cer. Ca desert am incercat clatite cu Mars si banane, un amestec de dulcele inconfundabil al ciocolatei Mars si vitalitatea bananelor proaspete invelite intr-un aluat dulce si consistent.","Happy Time","0","Fofentziu"
147,441,"speed-pizza-sectorul-6","PLATESTI PUTIN, MANANCI REPEDE SI DELICOS !!!
Atunci cand comanzi o pizza, timpul de asteptare te omoara..
si esti gata sa renunti odata ce vezi ca punctualitatea nu este onorata..stim ca pentru tine  fiecare minut conteaza ,stim ca pretul si calitatea face diferenta, tocmai pentru asta recomand Speed Pizza. ! pofta mare dragii mei !!!","Speed Pizza","0","kpota"
148,442,"pizzeria-florina-sectorul-3","impreseaza prin dimensiune,e cea mai mare pizza ""mare"" pe care am vazut-o vreodata. ai crede ca asta e singura calitate, insa, surprinzator as zice eu, este si buna, sau mai bine zis era, pt ca in ultima vreme, s-au cam schimbat retetele, totusi ramane buna! ca si minus as mentiona faptul ca este foarte incarcata, ceea ce o face prea ""grea"", dar asta cred eu, poate altii vad in asta un plus:)","Pizzeria Florina","0","mihaela dinulescu"
149,443,"cuptorul-cu-lemne-02114","Fac cinste cu o pizza la ""Cuptorul cu lemne"", imi dati ""Like""?","Cuptorul cu lemne","0","lpnicoleta"
150,388,"happy-time-sectorul-2","Cea mai fericita alegere pe care am facut-o zilele trecute  a fost pranzul la Happy Time, “Penne Carbonara”, o reteta ca la mama acasa, daca as putea spune asa, pentru ca nu stiu daca mama ar putea prepara niste paste la fel de bune . Am mâncat de-a lungul timpului mai multe tipuri de “carbonara”, gătite în fel şi chip, dar cea mai surprinzatoare reteta am gasit-o la Happy Time pe care nu as putea sa o uit, pentru ca voi reveni cu siguranta!","Happy Time","0","crinapetcusin"
151,445,"trenta-pizza-sectorul-2","Cele mai bune servicii de livreare la domiciliu, pret acceptabil si cel mai important dintre tote, cea mai buna pizza din oras! ","Trenta Pizza","0","Gentzy24"
152,449,"trenta-pizza-sectorul-2","Livrare prompta, o mare varietate de sortimente. Interesante ofertele, mai ales cand primesti dublu(2 sucuri/ beri). Ingredientele par a fi proaspete, dar cantitatea lasa de dorit.","Trenta Pizza","0","Gabriela"
153,454,"jerrys-pizza-02224","Jerry's Pizza THE BEST as a restaurant, pizza de la Jerry's THE BEST!! Merita toti banii!! I LIKE IT!! I REALLY LIKE IT!! daca va place cea mai buna pizza, nu ezitati si dati LIKE!!!!!","Jerry&#039;s Pizza","0","Josep Guardiola"
154,457,"phd-02454","Restaurantul PHD este cea mai buna varianta pentru studenti si nu numai.In limita unui buget rezonabil poti sa te bucuri de cantitate si calitate in acelasi timp.Il recomand cu caldura,au servicii impecabile,mancarea este livrata intotdeauna la timp,iar preturile sunt excelente.Condimentele sunt folosite ponderat,intr-o armonie perfecta care se poate completa cu o binevenita racoritoare.Per total,am fost si sunt extrem de multumita de serviciile restaurantului,iar atitudinea personalului este de nota 10 (zece).","PHD","0","RalucaBalan"
155,462,"chop-stix-berceni","o dependenta la care nu vreau sa renunt:D","Chop Stix","0","AMATISTA"
156,466,"wu-xing-berceni","Cine nu a mancat macar o data in viata mancare chinezeasca?Gustul Asiei intr-o cutie de carton.
Simplu,nu?
Wu Xing e primul loc .Primul care aduce adevarul mancarii cu gust chinezesc specific si care imbina gusturile si aromele in cel mai firesc si simplu mod.Dulce ,Sarat,Acrisor sau Iute.
Toate se imbina in mancarea pe care o savurezi de fiecare data.
Desfata-te mereu si fara limite,simte pentru o ora sau jumatate de ora gustul Asiei ascuns intr-o cutie alba de carton.
Wu xing - Gustul Asiei","Wu Xing","0","lukam"
157,472,"pizzeria-florina-sectorul-3","Este cea mai buna pizza pe care am mancat-o vreodata, de fiecare data cand am ocazia merg acolo sa mananc pizza, imi place ca pizza are ingrediente consistente si foarte bune. E singura pizza de care imi e pofta.","Pizzeria Florina","0","madagascar000"
158,473,"gambinos-pizza-sectorul-3","Baietii au de TOATE ! Sigur nu faci foamea cand vezi ce au in meniu. La desert ar trebui sa mai umble sa fie mai variat.
Top 3 pizzerie cu livrare din Bucuresti.","Gambinos Pizza","0","dudexxl"
159,475,"trenta-pizza-sectorul-2","Atat de buna ca o visezi si noaptea..blatul crocant...extra mozzarella si cel mai mult..mirosul de il simti de cand iese baiatul cu livrarea in fata blocului.Bouna de te le lingi pe degete.Atat de multe oferte incat iti vine sa le iei pe toate","Trenta Pizza","0","BogdanCot"
160,484,"speed-pizza-sectorul-6","Foarte buna pizza! Pot sa spun ca sunt destul de pretentios la pizza, dar cea de la SpeedPizza imi place! Livrare ireprosabila!","Speed Pizza","0","safugim"
161,485,"casa-dragonului-sectorul-3","De fiecare data cand am pofta sa mananc ceva bun, primul loc la care ma gandesc este Casa Dragonului. Si deja un filmulet mi se deruleaza in fata ochilor: casa mea...Casa Dragonului...chinezesc... delivery bun,maini pricepute,portii mari, orez cu curry,pui dulce acrisor, urechi de lemn ""criminale""...(suna dubios, dar sunt incredibil de bune)...chopsticks...pui...urechi..orez..pui...urechi..pui...orez...pui...ufff...de fiecare data renunt la betze si iau furculita...si cand se termina portia, lumea mea e mai frumoasa, mai dulce-acrisoara, mai creativa, mai interesanta. Devin energica...;)...Deja trebuie sa imi comand puiul dulce acrisor!  :)","Casa Dragonului","0","aoncescu"
162,487,"phd-02454","""Adoptata"" de Bucuresti de aproximativ 1 an si  jumatate,fara bucataria mamei si cu un buget redus ca orice student clasic, am cautat acel loc in care sa pot ""impleti"" dorintele culinare cu atmosfera aceea de ""aici ma intorc sigur"". Calatoria/aventura a inceput cu vizite pe la cantinele facultatii (mentionez ca sunt studenta la Ase). Pentru cei care nu stiu, Ase-ul are 3 cantine: Moxa, Comert si Cantina pt profi. Descriere scurta: Moxa= coada infinita de studenti, mancare buna, preturi incredibil de mici, coada infinit de lunga; Comert=fara coada de studenti, mancare acceptabila(totusi putin fast food); Cantina pt profi= fara coada, cantina stil restaurant, preturi de ""cantina de restaurant"" si mancare de cantina. In concluzie o grea decizie.Au urmat apoi celebrele Fast Food-uri: Mc, Kfc, Burgerking( doar sunt ""vecine"" de domiciliu in Piatza Romana), dar aceasta alegere nu era doar problematica in privintza siluetei ci si problematica din punct de vedere al ""saturatziei""+ dependentza. Si astfel am ajuns la varianta finala PIZZA HUT in Piata Romana sau PHD.Cum de am ajuns atat de tarziu acolo? Greu de spus. De la prima ""intalnire"" pana in prezent Pizza Hut nu m-a dezamagit oferind mereu calitate si o bunatate de mancare..... ymummmyy...si daca mai mentionez si de ofertele geniale pe care le au pot spune clar ca este perfect.  In concluzie trebuie sa sarutzi multe broaste pana ajungi la printz sau in cazul de fatza trebuie sa termini multe farfurii de mancare pana ajungi la  restaurantul ideal.
P.s.Sosul de usturoi de la Pizza Hut este divin!
","PHD","0","Didigirl"
163,488,"la-mama-sector-1","Atunci cand esti departe de casa si iti vine dor de ai tai, o masa la acest restaurant chiar te face sa te simti ca ""la mama acasa""!","La Mama","0","yonootz_daniel"
164,490,"fabio-pizza-sectorul-1","Mmmmm.. Fabio.
Nu stiu daca asa il cheama pe bucatarul-sef de la restaurantul cu acelasi nume, dar mi-ar placea sa il cunosc. Daca e in viata cu aceeasi pasiune cu care gateste, fetelor stati departe!
Trecand peste gluma - Fabio m-a cucerit la capitolul ""Ce mananc azi la birou?"". Pizza e facuta nu doar cu gust, dar creativ si fara combinatii nesanatoase, pastele sunt in portii mari si au mai multe optiuni decat cele 3 clasice, iar salatele... imagineaza-ti ca pe langa orice salata obisnuita adaugi un ingredient-doua ""altfel"" care fac sa iti danseze un gust armonios in gura si sa simti ca mananci ceva adevarat, ca facut de tine pentru tine!
Nuci, busuioc, mazare, rosii cherry, orez, dovlecei, marar, crutoane, rucola, usturoi, masline.. nu sunt cea mai carnivora persoana, de aceea m-am bucurat nespus sa gasesc un restaurant cu home delivery care ofera si pentru semivegetarieni nehotarati ca mine batai de cap cu ""ce sa aleg"" de fiecare data cand sunt in fata meniului.
Si ca specialitate - a la Fabio pot sa zic - au cele mai perfecte foccacia!! Cu cimbru si masline, cu masline si feta, cu feta si marar, oricum cu un gust de parca le-a facut cineva cu mare drag si special pentru tine.. senzatie valabila pentru orice din meniul lor. 
Ori Fabio are gradina lui unde cultiva toate cu mana lui, ferma lui micuta de oi, vaci si caprite, ori pur si simplu alege ingredientele si le gateste cu drag, incat le face sa fie.. savuroase? Nu stiu unde e adevarul.. dar, Fabio, esti perfect !","Fabio Pizza","0","andreea_recomanda"
165,494,"bucate-pe-roate-sectorul-3","Ne plangem mereu ca nu mai are cine sa ne faca mancare gustoasa si naturala a' la mama.Am o veste buna pentru cei care nu mai au timp de gatit,mancare faina , la cele mai faine preturi.Merge oriunde, mancare buna intre prieteni, acasa la un film bun, la munca cu colegii.Atentie, da dependenta!","Bucate pe roate","0","vasilicadragos"
166,494,"bucate-pe-roate-sectorul-3","Ne plangem mereu ca nu mai are cine sa ne gateasca mancare gustoasa si naturala a'la mama.Vesti bune pentru toti dintre noi care nu mai au timp de gatit, mancare faina, la preturi faine.Mancare buna, intre prieteni,in familie, seara la un film bun, la munca.Atentie, da dependenta!","Bucate pe roate","0","vasilicadragos"
167,497,"fabio-pizza-sectorul-1","Esti la munca si vrei sa comanzi ceva. Dar nu stii ce. Un coleg iti da un link. Cu o usoara plictiseala deschizi link-ul. De la aparitia primei pagini simti ca s-ar putea sa gasesti aici ceva gustos. Si nu te inseli. Au o gama variata de unde sa alegi. Pizza traditionala, calzone si specialitati, paste din cele mai bune si o gama larga de salate. Deserturile, desi nu ai foarte multe optiuni, iti vor smulge un zambet ori de cate ori le vei savura. O optiune care mi se pare foarte buna este cea de a-ti crea singur pizza sau salata. De asemenea, pe langa mancare, poti sa comanzi si ceva de baut, non-alcoolic. Te-ai hotarat intr-un final ce vrei sa iti iei. Ai optiunea de a suna pe fix, Vodafone si Orange. Operatorii care preiau comanda sunt mereu draguti (te trec si intr-o baza de date pentru comenzi viitoare). Acestia iti vor da mereu un timp mai mare de livrare decat cel in care livratorul vine. Mancarea ajunge calda si poate fi platita atat cu cash cat si cu bonuri de masa. Pofta buna!","Fabio Pizza","0","Ioana"
168,498,"wu-xing-berceni","Wu Xing rulles! cand ti-e fomica si ai chef sa mananci ceva, dar nu stii ce, raspunsul e clar : WU XING . Noodles - ii aia sunt la creme de la creme-ul bucatariei chinezesti.
Deci go go go WU SING! 

PS - haideti mai repede cu comanda mea , ca mi-e foaaameeeee","Wu Xing","0","rraita"
169,463,"biboche-pizza","Este una dintre cele mai bune pizza pe care le-am savurat, cu o atmosfera foarte relaxanta astfel incat sa te simti intr-adevar relaxat, fara griji si stres.","Biboche Pizza","0","AndaLogan"
170,503,"dominos-pizza-04554","Meniul Combo a fost alegerea mea si a prietenilor mei cand am mers la Domino's Pizza si a fost cea mai buna alegere. Pizza Extravaganzza cu blat subtire este extraordinara si nuggets'ii care vin alaturi de cartofi prajiti si un sos la alegere (noi am ales barbecue) sunt super buni. Va recomand!!!","Domino&#039;s Pizza","0","Tom19"
171,504,"jerrys-pizza-02224","Romanii sunt unii dintre cei mai mari gurmanzi din lume...ei mananca orice(pizza,shaorma,kebap,hot dog) cu de toate,daca se poate extra large size.
Romanul la 
-shaorma ""As vrea si eu o shaorma mare cu de toate ""
-pizza   ""As vrea si eu o pizza mare cu dublu topping ""
-restaurant ""As vrea si eu o ceafa de porc in sange si un platou taranesc ""
Cand vine vorba de mancare , cu romanii nu-i de gluma .Cred ca Jerry's pizza a inteles aceasta tendinta a romanului de a manca pana nu mai poate si astfel are oferte pe care nu le poti duce . Pe langa faptul ca este o pizza delicioasa,exista o diversitate foarte rar intalnita pe site-urile de specialitate.Ofertele se pliaza pe orice fel de gusturi si preocupari .Pe scurt Pizza de la jerry's are grija atat de bugetul tau cat si de preferintele tale culinare .
","Jerry&#039;s Pizza","0","roxanamaria"
172,505,"trattoria-imperium-sectorul-4","Cel mai bun restaurant,cea mai buna mancare,cel mai bun gust","Trattoria Imperium","0","cata03"
173,509,"jerrys-pizza-02224","livrare rapida ..... mancare buna ce iti poti dori mai mult sa nu mai spunem de preturi si de marimea felurilor de mancare sincer cand nu am chef sa imi gatesc ceva comand repede o pizza si gata am rezolvat","Jerry&#039;s Pizza","0","raducu92"
174,509,"phd-02454","tot timpu pizza buna si in plus poti sa iti prepari pizza asa cum vrei si raportul calitate pret exceptional
","PHD","0","raducu92"
175,511,"golden-woks-sectorul-4","Un fast-food bun si satios caruia ii lipseste stralucirea. Mancarea asiatica este recunoscuta prin neobisnuitul ei, prin multitudine si acel simt estetic ""de piata supraaglomerata"" sau de spatiu unic prin eleganta si excentricitatea felurilor de mancare. Ori Golden Woks nu este nici un restaurant select, dar nici nu are atractia specifica asiatica a unui fast-food. Pentru cei care pot trece de aceasta trista si fada aparenta, mancarea are gust "" ca la mama acasa"". Va recomand salata de surimi, unde fiecare ingredient stie sa lucreze in echipa si fideaua cu pui si legume, deosebit de aromata si care te face sa spui NU unui alt fel de mancare pentru ca pur si simplu nu vrei sa strici gustul placut pe care ti-l lasa aceste feluri de mancare.","Golden Woks","0","silvia_ciuchilan"
176,512,"little-dragon-sectorul-6","da-tiun click si comandati/Orice mancare luati/In africa sau China va aflati...The bestttt!!!!","Little Dragon","0","Petra"
177,515,"phd-02454","pizza cu mozarella e super,am incercat-o acum cateva luni si de atunci numai din aia mananc....nici nu ma gandesc sa schimb.ideea de ati face o pizza cu ce vrei tu e geniala si indiferent ce pizza comanzi e super,iar personalul foarte amabil.in concluzie pizza hut e nr.1.","PHD","0","floryna"
178,516,"gambinos-pizza-sectorul-3","Pentru un pranz gustos si rapid Pizza Quatro Stagioni de la Gambrinos e primul lucru in care imi vine in cap.Si daca tot fac o nebunie, comand si doua portii de clatite cu ciocolata si alune.Eu deja ma pregatesc sa mananc.Dar voi?","Gambinos Pizza","0","AnaFloryna"
179,517,"cuptorul-cu-lemne-02114","""Cuptorul cu lemne"" este un nume bine ales pentru o pizzerie ce vrea sa atraga atentia. Am fost prima oara la cuptorul cu lemne acum vreo 5 ani si consider si acum dupa diverse vizite la alte pizzeri, ca are una dintre cele mai bine facute pizza pe care am mancat-o vreo data. Din Bucuresti cu siguranta este cea mai buna si rivalizeaza fara echivoc cu cele mancate in Italia, in concediile pentrecute acolo. In ceea ce priveste serviciile, nu pot spune decat...IREPROSABILE. De cum intri in local esti intampinat de personal mereu amabil si care iti face asteptarea mai placuta. ca doar nu credeti ca o pizzerie care se respecta are mese libere. Aceasta este si dovada faptului ca intradevar au o pizza deosebit de gustoasa, indiferent de felul blatului sau de combinatia de ingrediente aleasa, nu veti da gres. Celelalte feluri de mancare din meniu, respecta aceeasi linie de servicii inalte. Va recomand cu incredere sa treceti pragul acestui local si cu sigurabnta veti scrie un review mai bun decat al meu. 
Sincer eu as fi acordat o singura stea, dar doar daca este una MICHELIN(mancare, servicii, amabilitate, etc)!
POFTA BUNA TUTUROR!","Cuptorul cu lemne","0","steof2001"
180,519,"speed-pizza-sectorul-6","pizza deliciosa, pret bun, livrare in timp util...:)","Speed Pizza","0","xtinna"
181,451,"dominium-26554","Era una din acele seri ploioase cand vrei sa intri in primul loc care-ti iese in cale. S-a intamplat sa fie Pizza Dominium. 
Restaurantul e placut luminat de culori calde iar personalul te intampina cu zambete prietenoase. De obicei ma feresc de localurile unde te intampina cineva la intrare pentru ca mi se pare ca te obliga sa ramai acolo: “Gata! A intrat, nu mai scapa!”. Mai intai trebuie sa te asezi si abia apoi poti sa arunci o privire in meniu. Dar, asa cum spuneam, in seara aceea era mai bine inauntru decat afara, asa ca l-am urmat pe tipul de la intrare pana la o masa unde ne-a oferit meniul. Si am comandat… pizza!
Preturile sunt cam piperate, iar daca vrei o pizza de marime decenta incearca cel putin o pizza “mare”. Oferta este insa destul de generoasa. Cum dupa ploaie eram flamand si ma simteam inspirat, am luat o pizza Dominium xxl  - cu 5 ingrediente la alegere: cascaval afumat, care, dupa mine, n-ar trebui sa lipseasca dintr-o pizza, clasicele sunca si ciuperci, gem de merisoare – desi dulce merge foarte bine la pizza si se imbina ideal cu chili – creand o simbioza de arome dulce-picanta. A meritat asteptarea de jumatate de ora (una foarte lunga pentru un om care abia asteapta sa manance) pentru ca, in final, ma aflam fata in fata cu o pizza aburinda, bogat ornamentata: oamenii astia nu se zgarcesc atunci cand vor sa umple o pizza. Iar gustul... pot spune ca pizza asta este mai buna decat la mama ei, in Italia. 
Si pentru ca totul sa mearga mai bine, la desert am comandat o marchiza cu inghetata de fructe de padure. Am avut parte de un regal culinar in care ciocolata fierbinte se imbina cu inghetata intr-un dans care innebuneste papilele gustative.
Iar ca seara sa fie perfecta, atunci cand am cerut nota, chelnerul m-a intrebat daca sunt student si mi-a facut automat reducerea pentru studenti valabila cu cupoane. 
de atunci am mai fost de cateva ori la pizza dominium si de fiecare data a fost o experienta..delicioasa. ","Dominium","0","dioscoride"
182,522,"cuptorul-cu-lemne-02114","la un moment dat tinem regim,dar intr-o seara m-a luat asa cu cearta mare stomacul ca gata,s-a saturat si de azi nu ne mai intelegem.m-am imbracat frumusel si hap la plimbare la 12 noaptea prin sectorul 2 sa gasesc ceva deschis.intamplator,am dat peste cuptorul cu lemne.era cineva in fata mea care isi comandase o pizza vegetariana,si vreau sa zic ca arata al nabii de bine.stomacul meu a aruncat ancora si a zis ca aici acostam asta seara.nu am reusit sa impac pe ""incapatanatul"",mi-am comandat o ""vegetariana"" si de atunci multumesc celor de la cuptorul cu lemne pentru ca au trimis pe apa sambetei regimul meu :))nici nu se putea altfel,la cat de minunata a fost.gata cu scrisul,ma duc sa mai iau una;)","Cuptorul cu lemne","0","just me"
183,529,"dominium-26554","Parerea mea este ca restauranul Domenium este unul dintre cele mai renumite restaurante . Mancarea este foarte buna, iar pretul ei este unul redus. 
Ce-ti poti dorii mai mult decat sa mananci ce-ti place la un pret acceptabil ?! ","Dominium","0","ruxandra"
184,533,"dominium-26554","Pot sa spun ca sunt ""abonat"" la Pizza Dominium. Comand foarte des de la ei. 
Va recomand sa algeti pizza cu blat subtire...real italian ! !","Dominium","0","ubogdi"
185,530,"dominos-pizza-04554","Am ajuns la Domino's Pizza, Obor, impinsa de o pofta nebuna de a devora o pizza serioasa Situat fix pe colt, in vazul lumii, restaurantul te intampina cu gazde atente si saritoare. Daca nu esti foarte hamesit incat sa nu mai vezi altceva in fata ochilor decat meniul, vei putea observa ambientul placut si destul de intim - pentru un restaurant-pizzerie. In cazul in care puteti alege, va recomand sa optati pentru un loc mai langa punctul central, de unde ii puteti ""spiona"" pe bucatari cum invartesc aluatul de pizza in aer si picteaza cu ingrediente. Odata facuta comanda, mai un pahar de vorba, mai o privire in jur, mai o ocheada la bucatari si... pizza e gata. Dupa prima imbucatura, asteptarile au fost implinite. Blat numai bun, ingrediente distribuite armonios pe fiecare felie, un sos de rosii nemaipomenit si o temperatura perfecta de servire.. cat sa te faca sa iei direct cu mana si sa lasi deoparte tacamurile, ca sa te poti linge pe degete. Preturile sunt extrem de cumsecade - cu 20 de lei puteti sa va indestulati si sa va hidratati, dupa placul inimii. 

Ma asteptam sa gasesc pe masa un joc de Domino. Data viitoare o sa le fac o sugestie... Cred ca ar mai colora si mai mult timpul de asteptare a comenzii. :)","Domino&#039;s Pizza","0","Ale_Rec"
186,542,"la-mama-sector-1","Printre sutele de restaurante care mai de care mai specifice, cu cine stie ce mancare nemaiauzita portugheza, libaneza, groenlandeza si alte exotisme culinare, m-am intersectat intamplator cu restaurantul La Mama. unul dintre ele se afla chiar pe langa ateneul roman imediat ce treci de luxul unui anumit hotel si dai intr-o straduta a carei linisti este aproape surprinzatoare. Personalul, ca sa zic asa, te intampina cu un zambet traditional romanesc si o tuica si mai traditionala.Mancarea si vinul sporesc buna dispozitie, intr-o atmosfera si un spatiu care amintesc de autenticitatea pur romaneasca. ","La Mama","0","marinadady"
187,553,"la-mama-sector-1","Restaurantul ""La Mama"" este unul dintre cele mai bune restaurante de profil si nu numai. Atmosfera acestui restaurant este una foarte buna, cu un personal care te intampina cu multa voie buna iar ofertele sunt mereu atragatoare. Mancarea este delicioasa dupa cum spune si numele restaurantului, are gust traditional si bun. Serviciul de livrari functioneaza perfect si intotdeauna sunt promti cand vine vorba de comenzi. Recomand acest restaurant.","La Mama","0","speedy"
188,554,"gambinos-pizza-sectorul-3","Google m-a dus prima data la Gambinos. Sau poate a fost foamea. Cert este ca am facut cunostinta cu cei de la Gambinos acum vreo 2 ani si jumatate cand cautam o pizzerie cu livrare la non-stop si pe vremea aia le numarai pe degete. Pizza era buna, dar nu excelenta. Acum insa, multe lucruri sunt deja schimbate. Gambinos si-a schimbat locatia, pizza este excelenta, din punctul meu de vedere pe locul 2 in Bucuresti, cel putin. Cu o atmosfera placuta, preturi foarte accesibile, oferte super de care beneficiez des, Gambinos este cu mult peste majoritatea pizzeriilor si restaurantelor de acest gen. Va recomand pentru pizza uleiul iute sau cel aromat, dar cel iute este IUTE, deci aveti grija :) Nu am incercat inca pastele dar va voi pune in tema imediat ce le incerc, caci aratau tare bine ultima oara cand am fost. Va recomand insa clatitele caci sunt extraordinare, mai ales cele cu miere si nuci. Deci, daca vreti sa aveti parte de o seara relaxanta si o pizza super, vizitati Gambinos Pizza si nu veti regreta. Si daca v-a fost de folos comentariul de mai sus, dati si un like. Mersi, si Pofta buna!","Gambinos Pizza","0","Mircea Andrei"
189,558,"trenta-pizza-sectorul-2","Seriosi si profesionisti.As fi modest daca as spune ca nu comand pizza zi de zi, si nu sunt. Dintre toate pizzeriile Trenta s-a dovedit a fi alegera perfecta pentru ca pizza este SENZATIONALA, repet SENZATIONALA! Orice pizza comanzi de la Trenta nu are cum sa nu fie buna. Blatul este de o calitate superioara pufos si moale, extrem de placut la gust. Ingredientele sunt mereu proaspete, mozarella este  de o calitate superioara fata de celelalte restaurante, iar livrarie se fac mereu mai rapid decat promis. Cat des[re pret, este un pic cam piperat, dar dai un ban si sti ca-l face.","Trenta Pizza","0","Littera"
190,561,"dines-unirii","am mancat la restaurantul dines sect 4 .preturile sunt super accesibile mancarea excelenta.va recomand cu placere.pliss dati-mi si mie like si an curand va invit si pe voi la cele mai bune si accesibile restaurante.va recomand si siti www.poftabuna.ro","Dines","0","kyky"
191,564,"phd-02454","PHD este un concept nou recomandat de Pizza Hut care furnizeaza produse numai La Pachet sau prin Livrare , nu in restaurant.
 
Pizza este preparata cu un aluat nou cu ulei de masline , servit numai de PHD. Blatul este acoperit cu ingrediente proaspete , toate pizzele continand sos de rosii aromat si branza Mozzarella.","PHD","0","Geo"
192,566,"la-papi-sectorul-1","Dormeam...si am visat ca mancam pizza....si pentru ca sunt foarte pofticioasa,atunci cand m-am trezit primul meu gand a fost sa sun undeva si sa comand pizza.Dar era 9 dimineata,si majoritatea pizzeriilor deschideau la 10...asa ca,stiind ca f aproape de mine este ""La Papi"" am inceput sa sun la ei sa comand o pizza.Mi-au raspuns si cand am dat comanda mi-au spus ca abia la 10 se deschide...I-am explicat doamnei ca am o pofta nebuna de pizza si am rugat-o frumos sa se grabeasca un pic...asa ca in maxim 30 min a fost la mine pizza mult dorita...Fierbinte,blat subtire si foarte bun,cu multe ingrediente pentru ca cei de la Papi nu se zgarcesc cand vine vorba de pizza,si foarte ieftina.(10-12 lei)Sunt un client fidel si as face oricand comanda la ei,cu toata increderea.Daca ceri sa ti se inlocuiasca un anumit ingredient nu este nici o problema si de cele mai multe ori nici un cost suplimentar.Comandati cu incredere.Delicioasa!","La Papi","0","dianav"
193,568,"trattoria-imperium-sectorul-4","Un restaurant cu renume , care merita sa fie vizitat . felicitari tuturor celor de acolo pentru cea mai buna organizare si servire a clientilor .
","Trattoria Imperium","0","nowayout"
194,565,"mezze-sectorul-1","Echivalentul lui Mezze ar fi ""a tasty snack"", alegerea ideala daca esti gata sa imparti cu familia, cu prietenii sau colegii de birou.

Meniul destul de ofertant te surprinde de fiecare data, cu o alta poveste spusa in culori si arome diferite.
Portiile sunt ideale pentru a experimenta mai multe feluri de mancare in acelasi timp, mancarea libaneza e sanatoasa, iar ingredientele proaspete si naturale. 

Argumente:

""Tabbouleh"" - un inceput scris in rosu si verde. O salata perfecta, din rosii, patrunjel si grau, care-ti trezeste apetitul pentru mai mult. 
Deja simti ce urmeaza caci o aroma o cere pe alta in cel mai natural mod cu putinta: Lahme Meshwe (muschi de vita), pasta de humus, desert din orez cu lapte sau baclava,arome de fistic si apa de trandafiri te poarta seducator si sigur, in pasi de ""dabke"" pe tarmuri mediteraneene.
","Mezze","0","Vasilisca"
195,577,"phd-02454","PHD este un sistem revolutionar pentru gurmanzii bucuresteni: in doar 30 de minute, gustul savuros promovat de Pizza Hut ajunge in casa ta. Astfel, tu si intreaga familie va puteti bucura de o pizza calda, proaspata, cu toppinguri care iti lasa gura apa si silueta neimpacata. Atentie, PHD poate crea dependenta!","PHD","0","alexredrum"
196,582,"cuptorul-cu-lemne-02114","Locul este primitor si calduros, iar mancarea este buna. Chiar zilele trecute am fost si m-am simtit foarte bine.:)","Cuptorul cu lemne","0","oana"
197,581,"fabio-pizza-sectorul-1","Din fericire eu sunt client Fabio pizza de mai bine de 4 ani, timp in care nu m-au dezamagit absolut niciodata. Pizza este sincer cea mai buna care am mancat-o, cu ingrediente de cea mai buna calitate, puse in cantitati perfecte pentru a contribuii la savoarea mancarii, fara sa fie nici tocanita nici blatul aproape gol. Este pizza cu care imi impresionez prietenii. Nici restul meniului lor nu este diferit, blatul de la calzone este foarte gustos, salatele delicioase, pastele foarte bune, iar tiramisu cu fructe de padure este de nerefuzat.
Pe langa toate acestea mai au si diferite oferte cum ar fi faimoasa 3+1 pizza, care o au de cand comand eu de la ei.
Daca vrei sa manaci ceva foarte bun, chiar daca esti la birou sau acasa, Fabio este perfect. Atentie daca mancati de la Fabio la birou, eu am pornit un trend si toata lumea ma ruga sa fac comanda la Fabio si pentru ei :))  ","Fabio Pizza","0","heavymetalx"
198,589,"wu-xing-berceni","La noi in familie se gateste zilnic si ne mai si laudam ca ne pricepem la mancare. Ne place sa gatim si sa savuram mancarurile noastre traditionale, dar si sa imprumutam secrete din alte bucatarii ale lumii. Am incercat asta si cu mancarea chinezeasca si ne-am declarat invinsi destul de repede. :)
Astazi aveam chef sa-i fac o surpriza sotului meu si sa-l astept cu masa pusa, sa sarbatorim romantic inca o zi in care ne-a fost dor unul de altul. Eu m-am ocupat de lumanari, iar Wu Xing ne-a servit delicatese rafinate de care ne-am bucurat din plin la un pahar de vorba si de vin!
Cu burta plina si cu gustul dulce acrisor si putin iute inca proaspat spun ""sarumana pentru masa"" si va recomand cu mare drag restaurantul Wu Xing!","Wu Xing","0","cosmina_stoicescu"
